ID;Plot;Plant_sp;Plant_id;Branch_inflorescence_id;Flowers_produced;Fruits_produced;;
255;C;AVEL;437;5;NA;NA;;
256;C;CLIB;469;1;6;5;;
256;C;CLIB;469;2;5;4;;
256;C;CLIB;469;3;5;3;;
256;C;CLIB;469;4;8;6;;
256;C;CLIB;469;5;10;5;;
257;C;CLIB;470;1;3;1;;
257;C;CLIB;470;2;2;1;;
257;C;CLIB;470;3;21;3;;
257;C;CLIB;470;4;11;2;;
257;C;CLIB;470;5;6;1;;
258;C;HHAL;501;1;13;11;;
258;C;HHAL;501;2;16;9;;
258;C;HHAL;501;3;13;7;;
258;C;HHAL;501;4;12;9;;
258;C;HHAL;501;5;0;0;;
259;C;HHAL;502;1;18;10;;
259;C;HHAL;502;2;32;13;;
259;C;HHAL;502;3;16;12;;
259;C;HHAL;502;4;18;10;;
259;C;HHAL;502;5;21;16;;
260;C;HHAL;503;1;20;9;;
260;C;HHAL;503;2;14;10;;
260;C;HHAL;503;3;9;6;;
260;C;HHAL;503;4;19;8;;
260;C;HHAL;503;5;29;8;;
261;C;HHAL;504;1;24;21;;
261;C;HHAL;504;2;19;16;;
261;C;HHAL;504;3;12;10;;
261;C;HHAL;504;4;22;14;;
261;C;HHAL;504;5;13;9;;
262;C;HHAL;505;1;44;42;;
262;C;HHAL;505;2;21;18;;
262;C;HHAL;505;3;22;16;;
262;C;HHAL;505;4;12;9;;
262;C;HHAL;505;5;19;19;;
263;C;HHAL;506;1;37;21;;
263;C;HHAL;506;2;36;27;;
263;C;HHAL;506;3;29;24;;
263;C;HHAL;506;4;14;11;;
263;C;HHAL;506;5;20;12;;
264;C;HHAL;507;1;33;23;;
264;C;HHAL;507;2;16;11;;
264;C;HHAL;507;3;32;16;;
264;C;HHAL;507;4;28;15;;
264;C;HHAL;507;5;17;11;;
265;C;HHAL;508;1;0;0;;
265;C;HHAL;508;2;0;0;;
265;C;HHAL;508;3;0;0;;
265;C;HHAL;508;4;0;0;;
265;C;HHAL;508;5;0;0;;
266;C;HHAL;509;1;20;8;;
266;C;HHAL;509;2;22;13;;
266;C;HHAL;509;3;16;6;;
266;C;HHAL;509;4;13;8;;
266;C;HHAL;509;5;18;9;;
267;C;HHAL;510;1;25;20;;
267;C;HHAL;510;2;0;0;;
267;C;HHAL;510;3;0;0;;
267;C;HHAL;510;4;0;0;;
267;C;HHAL;510;5;0;0;;
268;C;HHAL;511;1;34;28;;
268;C;HHAL;511;2;15;10;;
268;C;HHAL;511;3;20;10;;
268;C;HHAL;511;4;11;7;;
268;C;HHAL;511;5;16;10;;
269;C;HHAL;512;1;29;23;;
269;C;HHAL;512;2;13;7;;
269;C;HHAL;512;3;12;8;;
269;C;HHAL;512;4;15;11;;
269;C;HHAL;512;5;8;5;;
270;C;HHAL;513;1;34;20;;
270;C;HHAL;513;2;20;15;;
270;C;HHAL;513;3;28;17;;
270;C;HHAL;513;4;6;3;;
270;C;HHAL;513;5;16;13;;
271;C;HHAL;514;1;13;7;;
271;C;HHAL;514;2;6;4;;
271;C;HHAL;514;3;2;2;;
271;C;HHAL;514;4;5;4;;
271;C;HHAL;514;5;9;7;;
272;C;HHAL;515;1;26;20;;
272;C;HHAL;515;2;13;8;;
272;C;HHAL;515;3;30;16;;
272;C;HHAL;515;4;15;14;;
272;C;HHAL;515;5;11;6;;
273;C;TMAS;586;1;39;3;;
273;C;TMAS;586;2;66;1;;
273;C;TMAS;586;3;59;13;;
273;C;TMAS;586;4;60;6;;
273;C;TMAS;586;5;49;2;;
274;C;TMAS;587;1;90;8;;
274;C;TMAS;587;2;79;6;;
274;C;TMAS;587;3;NA;NA;;
274;C;TMAS;587;4;NA;NA;;
274;C;TMAS;587;5;NA;NA;;
275;C;TMAS;588;1;16;1;;
275;C;TMAS;588;2;18;0;;
275;C;TMAS;588;3;37;1;;
275;C;TMAS;588;4;43;1;;
275;C;TMAS;588;5;NA;NA;;
276;C;TMAS;589;1;17;1;;
276;C;TMAS;589;2;61;0;;
276;C;TMAS;589;3;52;3;;
276;C;TMAS;589;4;30;1;;
276;C;TMAS;589;5;24;2;;
277;C;TMAS;590;1;NA;NA;;
277;C;TMAS;590;2;NA;NA;;
277;C;TMAS;590;3;NA;NA;;
277;C;TMAS;590;4;NA;NA;;
277;C;TMAS;590;5;NA;NA;;
278;D;ROFF;46;1;12;8;;
278;D;ROFF;46;2;14;12;;
278;D;ROFF;46;3;12;8;;
278;D;ROFF;46;4;14;6;;
278;D;ROFF;46;5;14;10;;
279;D;ROFF;47;1;14;13;;
279;D;ROFF;47;2;8;7;;
279;D;ROFF;47;3;6;4;;
279;D;ROFF;47;4;10;6;;
279;D;ROFF;47;5;10;9;;
280;D;ROFF;48;1;10;8;;
280;D;ROFF;48;2;12;11;;
280;D;ROFF;48;3;10;5;;
280;D;ROFF;48;4;14;13;;
280;D;ROFF;48;5;10;10;;
281;D;ROFF;49;1;16;12;;
281;D;ROFF;49;2;14;13;;
281;D;ROFF;49;3;14;14;;
281;D;ROFF;49;4;18;17;;
281;D;ROFF;49;5;10;7;;
282;D;ROFF;50;1;12;8;;
282;D;ROFF;50;2;16;9;;
282;D;ROFF;50;3;18;15;;
282;D;ROFF;50;4;14;11;;
282;D;ROFF;50;5;12;9;;
283;D;ROFF;51;1;8;8;;
283;D;ROFF;51;2;10;10;;
283;D;ROFF;51;3;8;6;;
283;D;ROFF;51;4;14;9;;
283;D;ROFF;51;5;12;10;;
284;D;ROFF;52;1;18;11;;
284;D;ROFF;52;2;14;12;;
284;D;ROFF;52;3;16;3;;
284;D;ROFF;52;4;10;8;;
284;D;ROFF;52;5;14;13;;
285;D;ROFF;53;1;10;7;;
285;D;ROFF;53;2;10;9;;
285;D;ROFF;53;3;10;8;;
285;D;ROFF;53;4;10;4;;
285;D;ROFF;53;5;10;5;;
286;D;ROFF;54;1;18;16;;
286;D;ROFF;54;2;14;14;;
286;D;ROFF;54;3;12;12;;
286;D;ROFF;54;4;14;14;;
286;D;ROFF;54;5;14;9;;
287;D;ROFF;55;1;16;13;;
287;D;ROFF;55;2;16;11;;
287;D;ROFF;55;3;11;9;;
287;D;ROFF;55;4;10;9;;
287;D;ROFF;55;5;16;15;;
288;D;ROFF;56;1;14;8;;
288;D;ROFF;56;2;14;12;;
288;D;ROFF;56;3;8;8;;
288;D;ROFF;56;4;10;8;;
288;D;ROFF;56;5;10;8;;
289;D;ROFF;57;1;12;11;;
289;D;ROFF;57;2;16;8;;
289;D;ROFF;57;3;12;10;;
289;D;ROFF;57;4;10;7;;
289;D;ROFF;57;5;12;4;;
290;D;ROFF;58;1;12;10;;
290;D;ROFF;58;2;12;11;;
290;D;ROFF;58;3;10;9;;
290;D;ROFF;58;4;10;10;;
290;D;ROFF;58;5;12;12;;
291;D;ROFF;59;1;18;12;;
291;D;ROFF;59;2;10;9;;
291;D;ROFF;59;3;16;12;;
291;D;ROFF;59;4;10;8;;
291;D;ROFF;59;5;12;9;;
292;D;ROFF;60;1;8;6;;
292;D;ROFF;60;2;10;7;;
292;D;ROFF;60;3;12;10;;
292;D;ROFF;60;4;14;6;;
292;D;ROFF;60;5;10;8;;
293;D;HCOM;151;1;17;9;;
293;D;HCOM;151;2;8;1;;
293;D;HCOM;151;3;5;2;;
293;D;HCOM;151;4;8;4;;
293;D;HCOM;151;5;8;0;;
294;D;HCOM;152;1;11;3;;
294;D;HCOM;152;2;22;4;;
294;D;HCOM;152;3;13;2;;
294;D;HCOM;152;4;14;3;;
294;D;HCOM;152;5;10;4;;
295;D;HCOM;153;1;9;2;;
295;D;HCOM;153;2;9;4;;
295;D;HCOM;153;3;12;3;;
295;D;HCOM;153;4;10;3;;
295;D;HCOM;153;5;22;4;;
296;D;HCOM;154;1;34;8;;
296;D;HCOM;154;2;12;4;;
296;D;HCOM;154;3;22;7;;
296;D;HCOM;154;4;20;5;;
296;D;HCOM;154;5;12;0;;
297;D;HCOM;155;1;10;3;;
297;D;HCOM;155;2;7;3;;
297;D;HCOM;155;3;8;3;;
297;D;HCOM;155;4;17;6;;
297;D;HCOM;155;5;12;5;;
298;D;HCOM;156;1;16;2;;
298;D;HCOM;156;2;8;1;;
298;D;HCOM;156;3;6;1;;
298;D;HCOM;156;4;9;0;;
298;D;HCOM;156;5;12;1;;
299;D;HCOM;157;1;21;9;;
299;D;HCOM;157;2;10;3;;
299;D;HCOM;157;3;8;3;;
299;D;HCOM;157;4;12;2;;
299;D;HCOM;157;5;22;2;;
300;D;HCOM;158;1;12;3;;
300;D;HCOM;158;2;15;10;;
300;D;HCOM;158;3;9;3;;
300;D;HCOM;158;4;16;6;;
300;D;HCOM;158;5;27;5;;
301;D;HCOM;159;1;12;0;;
301;D;HCOM;159;2;11;0;;
301;D;HCOM;159;3;4;0;;
301;D;HCOM;159;4;5;1;;
301;D;HCOM;159;5;3;0;;
302;D;HCOM;160;1;16;4;;
302;D;HCOM;160;2;13;1;;
302;D;HCOM;160;3;18;1;;
302;D;HCOM;160;4;17;5;;
302;D;HCOM;160;5;10;0;;
303;D;HCOM;161;1;3;0;;
303;D;HCOM;161;2;12;0;;
303;D;HCOM;161;3;8;2;;
303;D;HCOM;161;4;4;0;;
303;D;HCOM;161;5;6;0;;
304;D;HCOM;162;1;6;1;;
304;D;HCOM;162;2;13;3;;
304;D;HCOM;162;3;8;2;;
304;D;HCOM;162;4;6;7;;
304;D;HCOM;162;5;4;2;;
305;D;HCOM;163;1;11;4;;
305;D;HCOM;163;2;14;2;;
305;D;HCOM;163;3;14;1;;
305;D;HCOM;163;4;10;0;;
305;D;HCOM;163;5;9;4;;
306;D;HCOM;164;1;11;5;;
306;D;HCOM;164;2;8;2;;
306;D;HCOM;164;3;14;8;;
306;D;HCOM;164;4;7;4;;
306;D;HCOM;164;5;17;4;;
307;D;HCOM;165;1;13;4;;
307;D;HCOM;165;2;9;4;;
307;D;HCOM;165;3;17;2;;
307;D;HCOM;165;4;29;6;;
307;D;HCOM;165;5;16;3;;
308;D;LPED;306;1;27;4;;
308;D;LPED;306;2;53;11;;
308;D;LPED;306;3;58;13;;
308;D;LPED;306;4;29;2;;
308;D;LPED;306;5;33;4;;
309;D;LPED;307;1;64;38;;
309;D;LPED;307;2;65;9;;
309;D;LPED;307;3;45;6;;
309;D;LPED;307;4;44;5;;
309;D;LPED;307;5;35;6;;
310;D;LPED;308;1;38;18;;comido, tubos
310;D;LPED;308;2;40;11;;
310;D;LPED;308;3;51;21;;
310;D;LPED;308;4;57;33;;
310;D;LPED;308;5;65;32;;
311;D;LPED;309;1;38;19;;
311;D;LPED;309;2;46;20;;
311;D;LPED;309;3;65;29;;
311;D;LPED;309;4;68;17;;
311;D;LPED;309;5;60;5;;
312;D;LPED;310;1;49;22;;
312;D;LPED;310;2;25;8;;beetle collected
312;D;LPED;310;3;56;31;;
312;D;LPED;310;4;68;34;;
312;D;LPED;310;5;69;20;;
313;D;LPED;311;1;41;7;;
313;D;LPED;311;2;77;30;;
313;D;LPED;311;3;56;14;;
313;D;LPED;311;4;59;23;;
313;D;LPED;311;5;66;28;;
314;D;LPED;312;1;29;9;;
314;D;LPED;312;2;37;13;;
314;D;LPED;312;3;72;35;;
314;D;LPED;312;4;47;19;;
314;D;LPED;312;5;56;16;;
315;D;LPED;313;1;37;23;;
315;D;LPED;313;2;35;21;;
315;D;LPED;313;3;44;25;;
315;D;LPED;313;4;41;25;;
315;D;LPED;313;5;22;15;;
316;D;LPED;314;1;54;10;;
316;D;LPED;314;2;56;7;;
316;D;LPED;314;3;49;17;;
316;D;LPED;314;4;62;29;;
316;D;LPED;314;5;65;13;;
317;D;LPED;315;1;65;21;;
317;D;LPED;315;2;26;8;;
317;D;LPED;315;3;43;12;;
317;D;LPED;315;4;34;8;;
317;D;LPED;315;5;39;14;;
318;D;LPED;316;1;48;21;;
318;D;LPED;316;2;26;9;;
318;D;LPED;316;3;33;12;;
318;D;LPED;316;4;54;22;;
318;D;LPED;316;5;68;33;;
319;D;LPED;317;1;60;34;;
319;D;LPED;317;2;44;19;;
319;D;LPED;317;3;56;27;;
319;D;LPED;317;4;62;40;;
319;D;LPED;317;5;78;36;;
320;D;LPED;318;1;57;27;;
320;D;LPED;318;2;50;13;;
320;D;LPED;318;3;57;29;;
320;D;LPED;318;4;48;16;;
320;D;LPED;318;5;42;20;;
321;D;LPED;319;1;20;9;;
321;D;LPED;319;2;27;0;;predated flowers
321;D;LPED;319;3;25;5;;
321;D;LPED;319;4;24;2;;
321;D;LPED;319;5;48;6;;predated flowers, bug collected in eppendorf
322;D;LPED;320;1;47;20;;
322;D;LPED;320;2;37;16;;
322;D;LPED;320;3;39;18;;
322;D;LPED;320;4;41;16;;
322;D;LPED;320;5;27;9;;
323;D;SGEN;166;1;20;2;;
323;D;SGEN;166;2;11;2;;
323;D;SGEN;166;3;28;3;;
323;D;SGEN;166;4;15;5;;
323;D;SGEN;166;5;18;5;;
324;D;SGEN;167;1;46;5;;
324;D;SGEN;167;2;27;6;;
324;D;SGEN;167;3;35;3;;
324;D;SGEN;167;4;25;6;;
324;D;SGEN;167;5;3;3;;
325;D;SGEN;168;1;52;4;;
325;D;SGEN;168;2;26;3;;
325;D;SGEN;168;3;27;4;;
325;D;SGEN;168;4;11;2;;
325;D;SGEN;168;5;22;0;;
326;D;SGEN;169;1;62;30;;
326;D;SGEN;169;2;82;20;;
326;D;SGEN;169;3;30;8;;
326;D;SGEN;169;4;51;13;;
326;D;SGEN;169;5;46;8;;
327;D;SGEN;170;1;22;5;;
327;D;SGEN;170;2;11;1;;
327;D;SGEN;170;3;5;0;;
327;D;SGEN;170;4;6;0;;
327;D;SGEN;170;5;2;0;;
328;D;SGEN;171;1;18;2;;
328;D;SGEN;171;2;33;4;;
328;D;SGEN;171;3;3;1;;
328;D;SGEN;171;4;14;1;;
328;D;SGEN;171;5;22;0;;
329;D;SGEN;172;1;27;2;;
329;D;SGEN;172;2;24;1;;
329;D;SGEN;172;3;30;1;;
329;D;SGEN;172;4;16;0;;
329;D;SGEN;172;5;29;2;;
330;D;SGEN;173;1;42;7;;
330;D;SGEN;173;2;31;6;;
330;D;SGEN;173;3;20;4;;
330;D;SGEN;173;4;34;7;;
330;D;SGEN;173;5;29;9;;
331;D;SGEN;174;1;21;2;;
331;D;SGEN;174;2;22;5;;
331;D;SGEN;174;3;16;6;;
331;D;SGEN;174;4;11;3;;
331;D;SGEN;174;5;10;2;;
332;D;SGEN;175;1;12;0;;
332;D;SGEN;175;2;20;9;;
332;D;SGEN;175;3;15;6;;
332;D;SGEN;175;4;23;2;;
332;D;SGEN;175;5;9;1;;
333;D;SGEN;176;1;15;2;;
333;D;SGEN;176;2;26;3;;
333;D;SGEN;176;3;6;2;;
333;D;SGEN;176;4;12;2;;
333;D;SGEN;176;5;46;4;;
334;D;SGEN;177;1;5;2;;
334;D;SGEN;177;2;10;2;;
334;D;SGEN;177;3;7;2;;
334;D;SGEN;177;4;8;1;;
334;D;SGEN;177;5;8;2;;
335;D;SGEN;178;1;42;8;;
335;D;SGEN;178;2;22;5;;
335;D;SGEN;178;3;21;4;;
335;D;SGEN;178;4;15;4;;
335;D;SGEN;178;5;28;6;;
336;D;SGEN;179;1;18;5;;
336;D;SGEN;179;2;7;1;;
336;D;SGEN;179;3;9;3;;
336;D;SGEN;179;4;7;1;;
336;D;SGEN;179;5;14;0;;
337;D;SGEN;180;1;37;5;;
337;D;SGEN;180;2;23;1;;
337;D;SGEN;180;3;21;4;;
337;D;SGEN;180;4;19;3;;
337;D;SGEN;180;5;24;3;;
338;D;CLIB;396;1;3;1;;
338;D;CLIB;396;2;4;5;;
338;D;CLIB;396;3;5;3;;
338;D;CLIB;396;4;3;2;;
338;D;CLIB;396;5;12;5;;
339;D;CLIB;397;1;17;12;;
339;D;CLIB;397;2;7;4;;
339;D;CLIB;397;3;6;6;;
339;D;CLIB;397;4;13;10;;
339;D;CLIB;397;5;4;3;;
340;D;CLIB;398;1;6;3;;
340;D;CLIB;398;2;7;6;;
340;D;CLIB;398;3;8;1;;
340;D;CLIB;398;4;2;2;;
340;D;CLIB;398;5;7;5;;
341;D;CLIB;399;1;8;5;;
341;D;CLIB;399;2;9;7;;
341;D;CLIB;399;3;6;6;;
341;D;CLIB;399;4;9;8;;
341;D;CLIB;399;5;8;7;;
342;D;CLIB;400;1;7;6;;
342;D;CLIB;400;2;7;7;;
342;D;CLIB;400;3;5;5;;
342;D;CLIB;400;4;6;2;;
342;D;CLIB;400;5;8;6;;
343;D;CLIB;401;1;6;6;;
343;D;CLIB;401;2;13;9;;
343;D;CLIB;401;3;5;4;;
343;D;CLIB;401;4;6;6;;
343;D;CLIB;401;5;15;14;;
344;D;CLIB;402;1;5;5;;
344;D;CLIB;402;2;7;6;;
344;D;CLIB;402;3;9;7;;
344;D;CLIB;402;4;8;7;;
344;D;CLIB;402;5;10;6;;
345;D;CLIB;403;1;9;6;;
345;D;CLIB;403;2;13;9;;
345;D;CLIB;403;3;4;2;;
345;D;CLIB;403;4;6;5;;
345;D;CLIB;403;5;5;3;;
346;D;CLIB;404;1;9;6;;
346;D;CLIB;404;2;8;4;;
346;D;CLIB;404;3;7;7;;
346;D;CLIB;404;4;8;8;;
346;D;CLIB;404;5;8;6;;
347;D;CLIB;405;1;6;4;;
347;D;CLIB;405;2;8;6;;
347;D;CLIB;405;3;7;5;;
347;D;CLIB;405;4;7;4;;
347;D;CLIB;405;5;4;4;;
348;D;CLIB;406;1;5;4;;
348;D;CLIB;406;2;10;10;;
348;D;CLIB;406;3;10;7;;
348;D;CLIB;406;4;5;2;;
348;D;CLIB;406;5;9;5;;
349;D;CLIB;407;1;19;15;;
349;D;CLIB;407;2;6;6;;
349;D;CLIB;407;3;10;4;;
349;D;CLIB;407;4;10;6;;
349;D;CLIB;407;5;8;5;;
350;D;CLIB;408;1;9;5;;
350;D;CLIB;408;2;15;7;;
350;D;CLIB;408;3;7;6;;
350;D;CLIB;408;4;11;4;;
350;D;CLIB;408;5;8;7;;
351;D;CLIB;409;1;9;7;;
351;D;CLIB;409;2;7;7;;
351;D;CLIB;409;3;7;6;;
351;D;CLIB;409;4;6;5;;
351;D;CLIB;409;5;9;6;;
352;D;CLIB;410;1;17;10;;
352;D;CLIB;410;2;8;6;;
352;D;CLIB;410;3;10;4;;
352;D;CLIB;410;4;8;6;;
352;D;CLIB;410;5;5;5;;
353;D;AVEL;438;1;NA;NA;;
353;D;AVEL;438;2;NA;NA;;
353;D;AVEL;438;3;NA;NA;;
353;D;AVEL;438;4;NA;NA;;
353;D;AVEL;438;5;NA;NA;;
354;D;AVEL;439;1;NA;NA;;
354;D;AVEL;439;2;NA;NA;;
354;D;AVEL;439;3;NA;NA;;
354;D;AVEL;439;4;NA;NA;;
354;D;AVEL;439;5;NA;NA;;
355;D;AVEL;440;1;NA;NA;;
355;D;AVEL;440;2;NA;NA;;
355;D;AVEL;440;3;NA;NA;;
355;D;AVEL;440;4;NA;NA;;
355;D;AVEL;440;5;NA;NA;;
356;D;AVEL;441;1;NA;NA;;
356;D;AVEL;441;2;NA;NA;;
356;D;AVEL;441;3;NA;NA;;
356;D;AVEL;441;4;NA;NA;;
356;D;AVEL;441;5;NA;NA;;
357;D;AVEL;442;1;NA;NA;;
357;D;AVEL;442;2;NA;NA;;
357;D;AVEL;442;3;NA;NA;;
357;D;AVEL;442;4;NA;NA;;
357;D;AVEL;442;5;NA;NA;;
358;D;AVEL;443;1;NA;NA;;
358;D;AVEL;443;2;NA;NA;;
358;D;AVEL;443;3;NA;NA;;
358;D;AVEL;443;4;NA;NA;;
358;D;AVEL;443;5;NA;NA;;
359;D;AVEL;444;1;NA;NA;;
359;D;AVEL;444;2;NA;NA;;
359;D;AVEL;444;3;NA;NA;;
359;D;AVEL;444;4;NA;NA;;
359;D;AVEL;444;5;NA;NA;;
360;D;AVEL;445;1;NA;NA;;
360;D;AVEL;445;2;NA;NA;;
360;D;AVEL;445;3;NA;NA;;
360;D;AVEL;445;4;NA;NA;;
360;D;AVEL;445;5;NA;NA;;
361;D;AVEL;446;1;NA;NA;;
361;D;AVEL;446;2;NA;NA;;
361;D;AVEL;446;3;NA;NA;;
361;D;AVEL;446;4;NA;NA;;
361;D;AVEL;446;5;NA;NA;;
362;D;AVEL;447;1;NA;NA;;
362;D;AVEL;447;2;NA;NA;;
362;D;AVEL;447;3;NA;NA;;
362;D;AVEL;447;4;NA;NA;;
362;D;AVEL;447;5;NA;NA;;
363;D;AVEL;448;1;NA;NA;;
363;D;AVEL;448;2;NA;NA;;
363;D;AVEL;448;3;NA;NA;;
363;D;AVEL;448;4;NA;NA;;
363;D;AVEL;448;5;NA;NA;;
364;D;AVEL;449;1;NA;NA;;
364;D;AVEL;449;2;NA;NA;;
364;D;AVEL;449;3;NA;NA;;
364;D;AVEL;449;4;NA;NA;;
364;D;AVEL;449;5;NA;NA;;
365;D;HHAL;516;1;3;1;;
365;D;HHAL;516;2;5;3;;
365;D;HHAL;516;3;0;0;;
365;D;HHAL;516;4;0;0;;
365;D;HHAL;516;5;0;0;;
366;D;HHAL;517;1;16;6;;
366;D;HHAL;517;2;16;5;;
366;D;HHAL;517;3;13;6;;
366;D;HHAL;517;4;16;7;;
366;D;HHAL;517;5;11;1;;
367;D;HHAL;518;1;15;10;;
367;D;HHAL;518;2;22;15;;
367;D;HHAL;518;3;34;20;;
367;D;HHAL;518;4;11;5;;
367;D;HHAL;518;5;10;7;;
368;D;HHAL;519;1;6;5;;
368;D;HHAL;519;2;12;11;;
368;D;HHAL;519;3;12;5;;
368;D;HHAL;519;4;10;8;;
368;D;HHAL;519;5;9;9;;
369;D;HHAL;520;1;27;13;;
369;D;HHAL;520;2;24;15;;
369;D;HHAL;520;3;25;14;;
369;D;HHAL;520;4;0;0;;
369;D;HHAL;520;5;0;0;;
370;D;HHAL;521;1;9;7;;
370;D;HHAL;521;2;14;7;;
370;D;HHAL;521;3;10;7;;
370;D;HHAL;521;4;8;5;;
370;D;HHAL;521;5;0;0;;
371;D;HHAL;522;1;23;18;;
371;D;HHAL;522;2;18;14;;
371;D;HHAL;522;3;46;35;;
371;D;HHAL;522;4;30;25;;
371;D;HHAL;522;5;28;22;;
372;D;HHAL;523;1;36;23;;
372;D;HHAL;523;2;24;19;;
372;D;HHAL;523;3;31;24;;
372;D;HHAL;523;4;19;17;;
372;D;HHAL;523;5;18;14;;
373;D;HHAL;524;1;13;9;;
373;D;HHAL;524;2;8;8;;
373;D;HHAL;524;3;13;5;;
373;D;HHAL;524;4;26;7;;
373;D;HHAL;524;5;9;8;;
374;D;HHAL;525;1;12;8;;
374;D;HHAL;525;2;18;15;;
374;D;HHAL;525;3;14;12;;
374;D;HHAL;525;4;7;6;;
374;D;HHAL;525;5;23;15;;
375;D;HHAL;526;1;21;13;;
375;D;HHAL;526;2;10;9;;
375;D;HHAL;526;3;9;4;;
375;D;HHAL;526;4;5;2;;
375;D;HHAL;526;5;21;8;;
376;D;HHAL;527;1;17;9;;
376;D;HHAL;527;2;18;13;;
376;D;HHAL;527;3;12;6;;
376;D;HHAL;527;4;21;16;;
376;D;HHAL;527;5;26;18;;
377;D;HHAL;528;1;10;6;;
377;D;HHAL;528;2;20;12;;
377;D;HHAL;528;3;12;7;;
377;D;HHAL;528;4;6;6;;
377;D;HHAL;528;5;35;21;;
378;D;HHAL;529;1;11;6;;
378;D;HHAL;529;2;20;15;;
378;D;HHAL;529;3;14;11;;
378;D;HHAL;529;4;21;5;;
378;D;HHAL;529;5;27;10;;
379;D;HHAL;530;1;27;23;;
379;D;HHAL;530;2;14;13;;
379;D;HHAL;530;3;15;15;;
379;D;HHAL;530;4;15;12;;
379;D;HHAL;530;5;12;8;;
380;D;TMAS;591;1;53;0;;
380;D;TMAS;591;2;45;0;;
380;D;TMAS;591;3;64;0;;
380;D;TMAS;591;4;56;1;;
380;D;TMAS;591;5;41;1;;
381;D;TMAS;592;1;51;3;;
381;D;TMAS;592;2;40;2;;
381;D;TMAS;592;3;65;12;;
381;D;TMAS;592;4;60;3;;
381;D;TMAS;592;5;46;13;;
382;D;TMAS;593;1;107;0;;
382;D;TMAS;593;2;87;0;;
382;D;TMAS;593;3;88;0;;
382;D;TMAS;593;4;134;3;;
