"","Plot","Plant_sp","Plant_id","Mean_fruit_set","Mean_N_seeds","N_flowers","N_seeds_plant","N_seeds_sc","Mean_N_seeds_sc","N_flowers_sc"
"385","E","HCOM","195",0.252950513538749,3,378,286.845882352941,0.0870873592481958,0.374331550802139,0.201454952434247
"386","E","HHAL","533",0.811557017151646,38.7,767,24089.3657844106,0.641682338412912,0.727861771058315,0.379960317460317
"387","E","HHAL","534",0.573992673992674,18.6,56,597.870769230769,0.0155792840667886,0.293736501079914,0.027281746031746
"388","E","HHAL","535",0.475,22.5,63,673.3125,0.0175899818971843,0.377969762419006,0.0307539682539683
"389","E","HHAL","536",0.911666666666667,29.3,56,1495.86266666667,0.0395128595756857,0.524838012958963,0.027281746031746
"390","E","HHAL","537",0.868831168831169,21.6,2000,37533.5064935065,1,0.3585313174946,0.99156746031746
"391","E","HHAL","538",0.735811310031259,18.3,236,3177.821885763,0.0843409900834014,0.287257019438445,0.11656746031746
"392","E","HHAL","539",0.878769230769231,31.8571428571429,548,15341.3021538462,0.408526068232092,0.580067880283863,0.271329365079365
"393","E","HHAL","540",0.72987012987013,20.1,504,7393.87636363636,0.196708661199286,0.326133909287257,0.249503968253968
"394","E","HHAL","541",0.528888888888889,34.3,44,798.199111111111,0.0209185009468692,0.632829373650108,0.0213293650793651
"395","E","HHAL","543",0.559242424242424,19.9,27,300.480954545454,0.00765315287822078,0.321814254859611,0.0128968253968254
"396","E","HHAL","544",0.75,44,2,66,0.00140368932845361,0.842332613390929,0.000496031746031746
"397","E","HHAL","545",0.869166666666667,16.4545454545455,147,2102.35613636364,0.0556773230793016,0.247398389946986,0.0724206349206349
"398","E","LPED","321",0.275299283809922,2.1,283,163.610364368237,0.111594686682253,0.523809523809524,0.165664662658651
"399","E","LPED","322",0.189067261241174,1.6,524,158.513991824601,0.107984306178204,0.285714285714286,0.326653306613226
"400","E","LPED","323",0.307864096948108,2.6,491,393.019306163955,0.274112941347102,0.761904761904762,0.304609218436874
"401","E","LPED","324",0.323731361231361,2.6,122,102.687587782588,0.068435674472289,0.761904761904762,0.0581162324649299
"402","E","LPED","325",0.288454106280193,2.4,608,420.912231884058,0.293872893030084,0.666666666666667,0.382765531062124
"403","E","LPED","326",0.419020467836257,1.8,331,249.652394736842,0.172548721402388,0.380952380952381,0.197728790915164
"404","E","LPED","327",0.360748548278391,2,329,237.372544767181,0.163849410168074,0.476190476190476,0.196392785571142
"405","E","LPED","328",0.392618075387452,1.7,312,208.244627185504,0.14321456354727,0.333333333333333,0.185036740146961
"406","E","LPED","329",0.355288656070985,2,321,228.095317197572,0.157277221564877,0.476190476190476,0.191048764195057
"407","E","LPED","330",0.343306645668549,1.7,390,227.612306078248,0.156935046044246,0.333333333333333,0.237140948563794
"408","E","LPED","331",0.288789186290283,3.1,263,235.449823582468,0.162487312907607,1,0.152304609218437
"409","E","LPED","332",0.343722943722944,2.3,254,200.802943722944,0.137942714077773,0.619047619047619,0.146292585170341
"410","E","LPED","333",0.351512901699603,2.2,728,562.983063362085,0.394518941914931,0.571428571428572,0.462925851703407
"411","E","LPED","334",0.268595146871009,2.1,358,201.929831417625,0.138741025686332,0.523809523809524,0.215764863059452
"412","E","LPED","335",0.296323008608478,1.9,148,83.3260300207039,0.0547195283167656,0.428571428571428,0.0754843019372077
"413","E","ROFF","76",0.882395382395382,3.11111111111111,1443,3961.367003367,0.119172357574626,0.811965811965812,0.113155931360358
"414","E","ROFF","77",0.655357142857143,1.66666666666667,349,381.199404761905,0.00933764294370779,0.256410256410256,0.0224653900356462
"415","E","ROFF","78",0.791861471861472,1.88888888888889,1475,2206.21404521405,0.0653266313668775,0.341880341880342,0.115808671143165
"416","E","ROFF","79",0.86547619047619,1.8,1011,1574.99357142857,0.045961638332911,0.307692307692308,0.0773439442924646
"417","E","ROFF","80",0.691190476190476,1.5,1441,1494.00821428571,0.0434771167718158,0.192307692307692,0.112990135123933
"418","E","ROFF","81",0.725,2.11111111111111,3146,4815.12777777778,0.145364586971097,0.427350427350427,0.254331426676614
"419","E","ROFF","82",0.748095238095238,2.16666666666667,664,1076.25968253968,0.0306611550861988,0.448717948717949,0.0485782972726519
"420","E","ROFF","83",0.7,1,229,160.3,0.00256074705380125,0,0.0125176158501202
"421","E","ROFF","84",0.898484848484848,2,748,1344.13333333333,0.0388791575069587,0.384615384615385,0.0555417392025201
"422","E","ROFF","85",0.776330532212885,1.88888888888889,1218,1786.07777777778,0.052437417169771,0.341880341880342,0.0945038547624969
"423","E","ROFF","86",0.857272727272727,2.6,946,2108.548,0.062330368787049,0.615384615384615,0.071955566608638
"424","E","ROFF","87",0.811666666666667,2,383,621.736666666667,0.016717001812188,0.384615384615385,0.0252839260548786
"425","E","ROFF","88",0.842261904761905,2.1,1287,2276.38125,0.067479266600244,0.423076923076923,0.100223824919174
"426","E","ROFF","89",0.714761904761905,2.5,889,1588.55833333333,0.0463777869381959,0.576923076923077,0.0672303738705131
"427","E","ROFF","90",0.742857142857143,2.75,2264,4625.02857142857,0.139532599639257,0.673076923076923,0.181215286412998
"428","E","SGEN","351",0.224040404040404,1,132,29.5733333333333,0.0367979168100682,0,0.0995065789473684
"429","E","SGEN","352",0.2311004784689,3.27,348,262.983100478469,0.341660429614046,0.869731800766283,0.277138157894737
"430","E","SGEN","353",0.163281761716544,1.395,584,133.022385635234,0.171915390331805,0.151340996168582,0.471217105263158
"431","E","SGEN","354",0.146181818181818,3.61,279,147.232865454545,0.190476064286686,1,0.220394736842105
"432","E","SGEN","355",0.0366666666666667,1,49,1.79666666666667,0.000518096557075025,0,0.03125
"433","E","SGEN","357",0.048859649122807,1.6,399,31.192,0.0389120990631407,0.229885057471264,0.319078947368421
"434","E","SGEN","358",0.177836990595611,1.935,148,50.9289573667712,0.0646910477829576,0.35823754789272,0.112664473684211
"435","E","SGEN","359",0.298679653679654,2.0825,196,121.912074242424,0.157403926262949,0.414750957854406,0.152138157894737
"436","E","SGEN","360",0.149300038714673,2.58,130,50.0752329849013,0.0635759763637867,0.60536398467433,0.0978618421052632
"437","E","TMAS","601",0.045692484719297,1,766,35.0004432949815,0.0727999554905454,0,0.258392675483215
"438","E","TMAS","602",0.0624515281017579,1.4,720,62.951140326572,0.130936633437172,0.571428571428571,0.242794167514412
"439","E","TMAS","603",0.0139689578713969,1.5,177,3.70875831485588,0.0077141148748082,0.714285714285714,0.0586639538826721
"440","E","TMAS","604",0.0388779435219064,1.2,60,2.79921193357726,0.0058222835195418,0.285714285714286,0.018989487962021
"441","E","TMAS","605",0.00176991150442478,1,2953,5.22654867256637,0.0108710769039476,0,1
"442","E","TMAS","606",0.00646675358539765,1,145,0.93767926988266,0.00195034698665238,0,0.0478128179043744
"443","E","TMAS","607",0.0163459931880984,1,334,5.45956172482488,0.0113557376178183,0,0.111902339776195
"444","E","TMAS","608",0.00192307692307692,1,220,0.423076923076923,0.000879988316419213,0,0.0732451678535097
"445","E","TMAS","609",0.0347537316287316,1.125,1555,60.7973092680124,0.126456724314999,0.178571428571429,0.525940996948118
"446","F","CLIB","426",0.672380952380952,16.2,7,76.248,0.00506784131849963,0.744186046511628,0.00364077669902913
"447","F","CLIB","427",0.811341991341991,14.6,219,2594.18488311688,0.236655946103144,0.62015503875969,0.260922330097087
"448","F","CLIB","428",0.904444444444444,17.1,125,1933.25,0.17586623449702,0.813953488372093,0.146844660194175
"449","F","CLIB","429",0.566337054758107,16.3,92,849.279047315258,0.0761676359113727,0.751937984496124,0.106796116504854
"450","F","CLIB","430",0.708730158730159,16.2,828,9506.62285714286,0.872429789593792,0.744186046511628,1
"451","F","CLIB","431",0.76030303030303,14.4,51,558.366545454546,0.0494108591963488,0.604651162790698,0.0570388349514563
"452","F","CLIB","432",0.828939393939394,13.2,236,2582.312,0.235563933623481,0.511627906976744,0.281553398058252
"453","F","CLIB","433",0.541795665634675,15.6,258,2180.61919504644,0.1986181006963,0.697674418604651,0.308252427184466
"454","F","CLIB","434",0.821969696969697,13.8,37,419.697727272727,0.0366567472840197,0.558139534883721,0.0400485436893204
"455","F","CLIB","435",0.8,16.6,211,2802.08,0.25577717048163,0.775193798449613,0.25121359223301
"456","F","CLIB","561",0.697142857142857,14.1,27,265.402285714286,0.0224653713496093,0.581395348837209,0.0279126213592233
"457","F","CLIB","562",0.741428571428571,15.9,6,70.7322857142857,0.00456053161326948,0.72093023255814,0.00242718446601942
"458","F","CLIB","563",0.720714285714286,14.8,7,74.666,0.00492233632819353,0.635658914728682,0.00364077669902913
"459","F","CLIB","564",0.866388888888889,18.6,676,10893.6273333333,1,0.930232558139535,0.815533980582524
"460","F","CLIB","565",0.853846153846154,17,254,3686.90769230769,0.337159499679989,0.806201550387597,0.303398058252427
"461","F","HCOM","196",0.176400984636279,3.9,217,149.288153297683,0.0450793586972894,0.590909090909091,0.111359820928931
"462","F","HCOM","197",0.483333333333333,4.1,107,212.038333333333,0.0642422920752327,0.63903743315508,0.0498041410184667
"463","F","HCOM","198",0.41978021978022,2.5,915,960.247252747253,0.292733711022015,0.254010695187166,0.501958589815333
"464","F","HCOM","199",0.355833333333333,3.8,172,232.572666666667,0.0705131595277816,0.566844919786096,0.0861779518746503
"465","F","HCOM","200",0.500833333333333,2.9,724,1051.54966666667,0.320616054533844,0.350267379679144,0.395075545607163
"466","F","HCOM","201",0.324122807017544,5.6,1805,3276.23333333333,1,1,1
"467","F","HCOM","202",0.341266968325792,2.9,321,317.68542081448,0.096505276784197,0.350267379679144,0.169557918298825
"468","F","HCOM","203",0.362323232323232,3.88888888888889,229,322.668967452301,0.0980271747636479,0.588235294117647,0.118074986010073
"469","F","HCOM","204",0.122142857142857,3.375,86,35.4519642857143,0.010315549178401,0.464572192513369,0.0380526021264689
"470","F","HCOM","205",0.457564365459102,3.3,804,1214.00977443609,0.370228855963103,0.446524064171123,0.439843312814773
"471","F","HCOM","206",0.371666666666667,2.1,172,134.246,0.0404857179883617,0.157754010695187,0.0861779518746503
"472","F","HCOM","207",0.0866666666666667,3,262,68.12,0.0202918614634887,0.374331550802139,0.136541689983212
"473","F","HCOM","208",0.386519607843137,2.8,567,613.638529411765,0.186884773700746,0.32620320855615,0.307218802462227
"474","F","HCOM","209",0.158874458874459,3.5,102,56.7181818181818,0.0168099227330903,0.494652406417112,0.047006155567991
"475","F","HCOM","210",0.236280193236715,2.3,410,222.812222222222,0.067532470922239,0.205882352941176,0.219362059317292
"476","F","HHAL","546",0.555079365079365,43.3333333333333,643,15466.3613756614,0.411859187759056,0.827933765298776,0.318452380952381
"477","F","HHAL","547",0.666666666666667,10,2,13.3333333333333,0,0.107991360691145,0.000496031746031746
"478","F","HHAL","548",0.858728070175439,15.1428571428571,387,5032.39184210526,0.1337695987528,0.219068188830608,0.191468253968254
"479","F","HHAL","549",0.392286224312086,21.7333333333333,215,1833.02276413561,0.0484989614262718,0.361411087113031,0.106150793650794
"480","F","HHAL","550",0.464857142857143,18.7692307692308,333,2905.42865934066,0.0770810761896275,0.297391593287922,0.16468253968254
"481","F","HHAL","551",0.706709956709957,35.1,16,396.888311688312,0.0102226334808634,0.650107991360691,0.00744047619047619
"482","F","HHAL","552",0.517799043062201,27.3,61,862.290746411483,0.022626692298406,0.481641468682505,0.0297619047619048
"483","F","HHAL","553",0.777777777777778,27.6,7,150.266666666667,0.00364959225397939,0.488120950323974,0.00297619047619048
"484","F","HHAL","554",0.719600301659125,26.2,214,4034.65497134238,0.107177587396574,0.457883369330454,0.105654761904762
"485","F","HHAL","555",0.750215484363082,25.4285714285714,134,2556.30567614689,0.0677761355726595,0.441221845109534,0.0659722222222222
"486","F","HHAL","556",0.862353328683252,18.3,229,3613.8640945129,0.0959625304981656,0.287257019438445,0.113095238095238
"487","F","HHAL","557",0.575681050452218,34.6666666666667,15,299.354146235153,0.00762312081239072,0.640748740100792,0.00694444444444444
"488","F","HHAL","558",0.676589058000823,27.1,746,13678.3303499794,0.36420399656234,0.47732181425486,0.369543650793651
"489","F","HHAL","559",0.740363590134757,24.4,226,4082.6609814391,0.10845705937267,0.419006479481641,0.111607142857143
"490","F","HHAL","560",0.672530345471522,17.5,859,10109.8124183007,0.269094682528931,0.269978401727862,0.425595238095238
"491","F","LPED","336",0.262351992834751,2,252,132.225404388715,0.0893609024248803,0.476190476190476,0.144956579826319
"492","F","LPED","337",0.272415535129008,2.1,540,308.919216836295,0.214534619649162,0.523809523809524,0.337341349365397
"493","F","LPED","338",0.0740583403142484,2.2,65,10.5903426649375,0.00319199469763822,0.571428571428572,0.0200400801603206
"494","F","LPED","339",0.31904347826087,2,331,211.206782608696,0.145313018496998,0.476190476190476,0.197728790915164
"495","F","LPED","340",0.343649478151582,1.9,107,69.8639389082166,0.0451826918943701,0.428571428571428,0.0480961923847695
"496","F","LPED","341",0.250326546058253,1.9,106,50.4157663761322,0.0314051859628458,0.428571428571428,0.0474281897127589
"497","F","LPED","342",0.0894648829431438,1.2,140,15.0301003344482,0.00633721502748159,0.0952380952380952,0.0701402805611222
"498","F","LPED","343",0.13324596173674,2.4,78,24.9436440371177,0.0133601837378129,0.666666666666667,0.0287241148964596
"499","F","LPED","344",0.11085299569523,1.8,128,25.540530208181,0.0137830308073102,0.380952380952381,0.062124248496994
"500","F","LPED","345",0.0183823529411765,1,331,6.08455882352941,0,0,0.197728790915164
"501","F","LPED","346",0.187224048662728,1.6,718,215.082987103742,0.148059005572863,0.285714285714286,0.4562458249833
"502","F","LPED","347",0.18668946301925,2,231,86.2505319148936,0.0567913086924015,0.476190476190476,0.130928523714095
"503","F","LPED","348",0.279848534205717,2.9,79,64.1132991865298,0.0411088143747784,0.904761904761905,0.0293921175684703
"504","F","LPED","349",0.179243977661082,1.6,253,72.557962157206,0.0470911962143201,0.285714285714286,0.14562458249833
"505","F","LPED","350",0.266450216450216,2.3,396,242.682857142857,0.167611350274962,0.619047619047619,0.241148964595858
"506","F","ROFF","100",0.756666666666667,2.9,1579,3464.85233333333,0.103939956970123,0.730769230769231,0.124430075437288
"507","F","ROFF","101",0.832738095238095,3,2728,6815.12857142857,0.206721914633029,0.769230769230769,0.219680013263699
"508","F","ROFF","102",0.963492063492064,2.8,12111,32672.7866666667,1,0.692307692307692,0.997513056453619
"509","F","ROFF","103",0.71712775528565,2.2,4249,6703.5668308592,0.203299350855864,0.461538461538462,0.345768051065241
"510","F","ROFF","104",0.611666666666667,1.33333333333333,1642,1339.14222222222,0.0387260369478,0.128205128205128,0.129652656884689
"511","F","ROFF","105",0.314880952380952,1.75,184,101.391666666667,0.000753518815779503,0.288461538461538,0.00878720053054796
"512","F","ROFF","91",0.801388888888889,2.8,3598,8073.51222222222,0.245327428306462,0.692307692307692,0.291801376108762
"513","F","ROFF","92",0.691666666666667,2.3,1178,1874.00166666667,0.055134803529313,0.5,0.0911879300339882
"514","F","ROFF","93",0.853333333333333,3,6470,16563.2,0.505779602316729,0.769230769230769,0.529884771615684
"515","F","ROFF","94",0.868333333333333,2.3,922,1841.38766666667,0.0541342499841749,0.5,0.0699660117715328
"516","F","ROFF","95",0.815,2.83333333333333,2308,5329.55666666667,0.161146571655564,0.705128205128205,0.184862803614358
"517","F","ROFF","96",0.776277056277056,3.4,2747,7250.27245021645,0.220071542110993,0.923076923076923,0.221255077509741
"518","F","ROFF","97",0.759444444444444,2.9,1987,4376.14672222222,0.131897240083731,0.730769230769231,0.158252507668076
"519","F","ROFF","98",0.804642857142857,2.8,4667,10514.751,0.320221342381218,0.692307692307692,0.380419464478156
"520","F","ROFF","99",0.929166666666667,2.5,1915,4448.38541666667,0.134113425826741,0.576923076923077,0.15228384315676
"521","F","SGEN","211",0.176159951159951,2.335,687,282.58610485348,0.367264418878802,0.511494252873563,0.555921052631579
"522","F","SGEN","213",0.15952380952381,1.75,138,38.525,0.0484899193648999,0.28735632183908,0.104440789473684
"523","F","SGEN","215",0.137402597402597,2.46666666666667,273,92.5269090909091,0.119023204681232,0.561941251596424,0.215460526315789
"524","F","SGEN","216",0.1120220422852,2.58,476,137.572029689609,0.177857797694381,0.60536398467433,0.382401315789474
"525","F","SGEN","217",0.135953017570665,1.82,142,35.1356978609626,0.0440630644847596,0.314176245210728,0.107730263157895
"526","F","SGEN","219",0.036985236985237,2,444,32.8428904428904,0.0410683696208792,0.383141762452107,0.35608552631579
"527","F","SGEN","220",0.180532048596565,1.68,445,134.965759530792,0.174453681065581,0.260536398467433,0.356907894736842
"528","F","SGEN","225",0.204761904761905,1.5,759,233.121428571429,0.302657330277387,0.191570881226054,0.615131578947368
"529","F","TMAS","611",0.00605722779635823,1.25,288,2.18060200668896,0.00453559195498282,0.357142857142857,0.0963038318073923
"530","F","TMAS","612",0.0853754940711462,1.1,394,37.0017391304348,0.0769625955610299,0.142857142857143,0.132248219735504
"531","F","TMAS","613",0.0372093023255814,1,273,10.1581395348837,0.0211286497080544,0,0.0912173618175653
"532","F","TMAS","614",0.175882792730619,1.1,2485,480.775613929147,1,0.142857142857143,0.841302136317396
"533","F","TMAS","615",0.134034231973394,1.5,562,112.990857553571,0.23501786338569,0.714285714285714,0.189216683621567
"534","F","TMAS","616",0.0410997568473708,1,798,32.7976059642019,0.068218114675499,0,0.269243811461512
"535","F","TMAS","617",0.0268209240332833,1,1103,29.5834792087115,0.0615328197845561,0,0.372668701254663
"536","F","TMAS","618",0.00625,1,51,0.31875,0.00066299119748402,0,0.0159376059681248
"537","F","TMAS","619",0.00540540540540541,1,2563,13.8540540540541,0.0288160498425275,0,0.867751780264496
"538","F","TMAS","620",0.0768707482993197,1.6,295,36.2829931972789,0.075467623868764,0.857142857142857,0.098677517802645
"539","F","TMAS","621",0.00476190476190476,1,755,3.5952380952381,0.00747799595294768,0,0.254662597490675
"540","F","TMAS","622",0.0043010752688172,1,386,1.66021505376344,0.00345320146376665,0,0.129535435740929
"541","F","TMAS","623",0.0107142857142857,1,154,1.65,0.00343195443403493,0,0.0508646998982706
"542","F","TMAS","624",0.004,1,325,1.3,0.00270396409954267,0,0.108850457782299
"543","C","AVEL","436",0.224627686156922,0.224627686156922,43,9.65899050474763,0.127891171581245,0.131395430818791,0.257142857142857
"544","C","AVEL","437",0.283119658119658,0.283119658119658,45,12.7403846153846,0.180818136628698,0.219047047084146,0.271428571428571
"545","D","AVEL","438",0.47152301923115,0.47152301923115,100,47.152301923115,0.771887723694785,0.501373981142175,0.664285714285714
"546","D","AVEL","439",0.386719576719577,0.386719576719577,50,19.3359788359788,0.29410607457066,0.374293998170479,0.307142857142857
"547","D","AVEL","440",0.241576776165011,0.241576776165011,22,5.31468907563025,0.0532721252538787,0.156794046792664,0.107142857142857
"548","D","AVEL","441",0.316171403962102,0.316171403962102,7,2.21319982773471,0,0.268575877217066,0
"549","D","AVEL","442",0.402457727128006,0.402457727128006,26,10.4639009053281,0.141716558113528,0.397877992247561,0.135714285714286
"550","D","AVEL","443",0.399970291146762,0.399970291146762,37,14.7989007724302,0.216175837974808,0.394150510051346,0.214285714285714
"551","D","AVEL","444",0.579346011314859,0.579346011314859,22,12.7456122489269,0.18090792805681,0.662949308654206,0.107142857142857
"552","D","AVEL","445",0.136944444444444,0.136944444444444,36,4.93,0.0466645883634384,0,0.207142857142857
"553","D","AVEL","446",0.721976369495167,0.721976369495167,31,22.3812674543502,0.346412880671041,0.87668430515894,0.171428571428571
"554","D","AVEL","447",0.752923659750672,0.752923659750672,58,43.669572265539,0.712067296888638,0.92305955835875,0.364285714285714
"555","D","AVEL","448",0.641328805294323,0.641328805294323,47,30.1424538488332,0.479721385288988,0.755832005042074,0.285714285714286
"556","D","AVEL","449",0.558562560246771,0.558562560246771,32,17.8740019278967,0.268994713304946,0.631804811100757,0.178571428571429
"557","E","AVEL","450",0.411108429907461,0.411108429907461,147,60.4329391963968,1,0.410841276866065,1
"558","E","AVEL","451",0.666794871794872,0.666794871794872,35,23.3378205128205,0.362842927745165,0.793993513601166,0.2
"559","E","AVEL","452",0.670184569952012,0.670184569952012,20,13.4036913990402,0.192211296248589,0.799073057206129,0.0928571428571429
"560","E","AVEL","453",0.756205543113356,0.756205543113356,62,46.8847436730281,0.767292061587941,0.927977538920543,0.392857142857143
"561","E","AVEL","454",0.804267814565297,0.804267814565297,33,26.5408378806548,0.417858930952462,1,0.185714285714286
"562","E","AVEL","455",0.641417921992773,0.641417921992773,61,39.1264932415592,0.634033985966171,0.755965548542033,0.385714285714286
"563","E","AVEL","456",0.641670707342349,0.641670707342349,30,19.2501212202705,0.292631357977295,0.756344353422687,0.164285714285714
"564","E","AVEL","457",0.214084585627139,0.214084585627139,72,15.414090165154,0.226742518612595,0.115596342997435,0.464285714285714
"565","E","AVEL","458",0.65976430976431,0.65976430976431,33,21.7722222222222,0.335951734009574,0.783458048569739,0.185714285714286
"566","E","AVEL","459",0.553569044970602,0.553569044970602,41,22.6963308437947,0.351824505540219,0.624321909257736,0.242857142857143
"567","F","AVEL","460",0.542688217956863,0.542688217956863,78,42.3296810006353,0.689052915865406,0.608016730238202,0.507142857142857
"568","F","AVEL","461",0.596878306878307,0.596878306878307,39,23.278253968254,0.36181979460832,0.689221872074655,0.228571428571429
"569","F","AVEL","462",0.428316562206505,0.428316562206505,40,17.1326624882602,0.256261240986527,0.436628073896607,0.235714285714286
"570","F","AVEL","463",0.768680351906158,0.768680351906158,18,13.8362463343109,0.199640991742956,0.946671337686414,0.0785714285714286
"571","F","AVEL","464",0.629553253379912,0.629553253379912,50,31.4776626689956,0.502655339213233,0.73818605940064,0.307142857142857
"572","F","AVEL","465",0.782457786116323,0.782457786116323,40,31.2983114446529,0.499574747883083,0.96731715173556,0.235714285714286
"573","F","AVEL","466",0.302031947380785,0.302031947380785,48,14.4975334742777,0.210999461346871,0.247387564002805,0.292857142857143
"574","F","AVEL","467",0.460600697514491,0.460600697514491,46,21.1876320856666,0.325910635528286,0.485006621319783,0.278571428571429
"575","F","AVEL","468",0.575590081947114,0.575590081947114,29,16.6921123764663,0.248694217901723,0.657320958837737,0.157142857142857
